,sys/creation_time,sys/description,sys/hostname,sys/id,sys/modification_time,sys/name,sys/owner,sys/ping_time,sys/running_time,sys/size,sys/state,sys/tags,metrics/batch/accuracy,metrics/batch/loss,metrics/epoch/accuracy,metrics/epoch/loss,metrics/epoch/val_accuracy,metrics/epoch/val_loss,metrics/eval_accuracy,metrics/eval_loss,model/params/batch-size,model/params/dataset,model/params/epochs,model/params/loss-args,model/params/loss-kwargs,model/params/model,model/params/noise,model/params/noise-args,model/params/robust-method,model_summary,parameters/hyperparameters/dropout,parameters/hyperparameters/hidden_size_0,parameters/hyperparameters/hidden_size_1,parameters/hyperparameters/hidden_size_2,parameters/hyperparameters/num_layers,parameters/num-classes,parameters/num-features,source_code/entrypoint,source_code/git,monitoring/cpu,monitoring/memory,monitoring/stdout
65,2021-04-06 07:29:11.686000+00:00,,meriadoc,LAB-559,2021-04-06 07:33:02.206000+00:00,synthetic-100-5-500K-uniform-[0.25],ygorcanalli,2021-04-06 07:32:58.136000+00:00,226.44,4806846.0,idle,fix-hyperparameters,0.6909021735191345,1.0407216548919678,0.6909021735191345,1.0407216548919678,0.6882874965667725,1.0455788373947144,0.9101300239562988,0.502844512462616,32.0,synthetic-100-5-500K,20.0,None,None,simple-mlp,uniform,0.25,boot-soft,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,19.1,10.890789031982422,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-559
"
66,2021-04-06 06:41:48.281000+00:00,,meriadoc,LAB-547,2021-04-06 06:45:29.579000+00:00,synthetic-100-5-500K-uniform-[0.1],ygorcanalli,2021-04-06 06:45:24.559000+00:00,216.271,4806846.0,idle,fix-hyperparameters,0.8319275975227356,0.23995614051818848,0.8319275975227356,0.23995614051818848,0.8350499868392944,0.24871547520160675,0.9253299832344055,-0.6672307252883911,32.0,synthetic-100-5-500K,20.0,"[array([[0.9  , 0.025, 0.025, 0.025, 0.025],
       [0.025, 0.9  , 0.025, 0.025, 0.025],
       [0.025, 0.025, 0.9  , 0.025, 0.025],
       [0.025, 0.025, 0.025, 0.9  , 0.025],
       [0.025, 0.025, 0.025, 0.025, 0.9  ]])]",None,simple-mlp,uniform,0.1,backward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,18.3,10.74066162109375,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-547
"
67,2021-04-06 03:58:11.961000+00:00,,meriadoc,LAB-478,2021-04-06 03:58:49.338000+00:00,synthetic-50-2-100K-uniform-[0.15],ygorcanalli,2021-04-06 03:58:43.452000+00:00,31.49,966121.0,idle,fix-hyperparameters,0.8202812671661377,0.44648247957229614,0.8202812671661377,0.44648247957229614,0.8034999966621399,0.4917682111263275,0.9296000003814697,0.2576003074645996,32.0,synthetic-50-2-100K,20.0,None,None,simple-mlp,uniform,0.15,none,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,23.8,6.7507476806640625,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-478
"
68,2021-04-06 04:04:35.965000+00:00,,meriadoc,LAB-487,2021-04-06 04:05:12.995000+00:00,synthetic-50-2-100K-uniform-[0.2],ygorcanalli,2021-04-06 04:05:07.479000+00:00,31.513,966121.0,idle,fix-hyperparameters,0.7599999904632568,-0.2789076864719391,0.7599999904632568,-0.2789076864719391,0.7384999990463257,0.298279345035553,0.8849999904632568,-1.8383173942565918,32.0,synthetic-50-2-100K,20.0,"[array([[0.8, 0.2],
       [0.2, 0.8]])]",None,simple-mlp,uniform,0.2,backward,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,23.7,6.9359893798828125,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-487
"
69,2021-04-06 04:39:46.714000+00:00,,meriadoc,LAB-509,2021-04-06 04:41:11.899000+00:00,synthetic-80-5-200K-uniform-[0.1],ygorcanalli,2021-04-06 04:41:09.903000+00:00,83.185,1926361.0,idle,fix-hyperparameters,0.7017421722412109,0.8901882767677307,0.7017421722412109,0.8901882767677307,0.7986562252044678,0.720700204372406,0.8801249861717224,0.4525022506713867,32.0,synthetic-80-5-200K,20.0,None,None,simple-mlp,uniform,0.1,boot-soft,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.7,8.207660675048828,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-509
"
70,2021-04-06 03:57:26.279000+00:00,,meriadoc,LAB-477,2021-04-06 03:58:03.673000+00:00,synthetic-50-2-100K-uniform-[0.1],ygorcanalli,2021-04-06 03:57:57.698000+00:00,31.418,966121.0,idle,fix-hyperparameters,0.8541874885559082,-0.014584003947675228,0.8541874885559082,-0.014584003947675228,0.8341875076293945,0.20795775949954987,0.9182999730110168,-0.5110370516777039,32.0,synthetic-50-2-100K,20.0,"[array([[0.9, 0.1],
       [0.1, 0.9]])]",None,simple-mlp,uniform,0.1,backward,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,24.4,6.831592559814453,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-477
"
71,2021-04-06 08:00:19.404000+00:00,,meriadoc,LAB-567,2021-04-06 08:03:59.399000+00:00,synthetic-100-5-500K-uniform-[0.3],ygorcanalli,2021-04-06 08:03:55.733000+00:00,216.32,4806798.0,idle,fix-hyperparameters,0.6315019726753235,0.2604137361049652,0.6315019726753235,0.2604137361049652,0.6317124962806702,0.3191213011741638,0.8894400000572205,-3.598989963531494,32.0,synthetic-100-5-500K,20.0,"[array([[0.7  , 0.075, 0.075, 0.075, 0.075],
       [0.075, 0.7  , 0.075, 0.075, 0.075],
       [0.075, 0.075, 0.7  , 0.075, 0.075],
       [0.075, 0.075, 0.075, 0.7  , 0.075],
       [0.075, 0.075, 0.075, 0.075, 0.7  ]])]",None,simple-mlp,uniform,0.3,backward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.3,11.238582611083984,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-567
"
72,2021-04-06 07:40:47.370000+00:00,,meriadoc,LAB-562,2021-04-06 07:44:27.165000+00:00,synthetic-100-5-500K-uniform-[0.25],ygorcanalli,2021-04-06 07:44:23.726000+00:00,216.346,4806798.0,idle,fix-hyperparameters,0.6756240129470825,0.27696850895881653,0.6756240129470825,0.27696850895881653,0.6764500141143799,0.33127033710479736,0.8934299945831299,-2.60690975189209,32.0,synthetic-100-5-500K,20.0,"[array([[0.75  , 0.0625, 0.0625, 0.0625, 0.0625],
       [0.0625, 0.75  , 0.0625, 0.0625, 0.0625],
       [0.0625, 0.0625, 0.75  , 0.0625, 0.0625],
       [0.0625, 0.0625, 0.0625, 0.75  , 0.0625],
       [0.0625, 0.0625, 0.0625, 0.0625, 0.75  ]])]",None,simple-mlp,uniform,0.25,backward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.3,10.876617431640625,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-562
"
73,2021-04-06 05:50:45.920000+00:00,,meriadoc,LAB-534,2021-04-06 05:54:29.491000+00:00,synthetic-100-5-500K-uniform-[0],ygorcanalli,2021-04-06 05:54:22.011000+00:00,216.083,4806846.0,idle,fix-hyperparameters,0.9454404711723328,0.19911889731884003,0.9454404711723328,0.19911889731884003,0.9525625109672546,0.18023398518562317,0.9505800008773804,0.18561525642871857,32.0,synthetic-100-5-500K,20.0,None,None,simple-mlp,uniform,0.0,boot-soft,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.2,10.134078979492188,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-534
"
74,2021-04-06 04:32:16.089000+00:00,,meriadoc,LAB-504,2021-04-06 04:33:40.735000+00:00,synthetic-80-5-200K-uniform-[0.05],ygorcanalli,2021-04-06 04:33:38.792000+00:00,82.698,1926361.0,idle,fix-hyperparameters,0.7393593788146973,0.760822057723999,0.7393593788146973,0.760822057723999,0.8460937738418579,0.5563421249389648,0.888824999332428,0.39145559072494507,32.0,synthetic-80-5-200K,20.0,None,None,simple-mlp,uniform,0.05,boot-soft,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,21.1,8.087665557861328,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-504
"
75,2021-04-06 07:52:33.578000+00:00,,meriadoc,LAB-565,2021-04-06 07:56:24.224000+00:00,synthetic-100-5-500K-uniform-[0.3],ygorcanalli,2021-04-06 07:56:20.074000+00:00,226.484,4806846.0,idle,fix-hyperparameters,0.6435989141464233,1.0050780773162842,0.6435989141464233,1.0050780773162842,0.6480374932289124,0.9998548626899719,0.9131100177764893,0.47339683771133423,32.0,synthetic-100-5-500K,20.0,None,None,simple-mlp,uniform,0.3,boot-hard,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,18.5,10.881492614746094,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-565
"
76,2021-04-06 03:51:12.853000+00:00,,meriadoc,LAB-468,2021-04-06 03:51:50.307000+00:00,synthetic-50-2-100K-uniform-[0.05],ygorcanalli,2021-04-06 03:51:44.377000+00:00,31.522,966121.0,idle,fix-hyperparameters,0.9160781502723694,0.2560166120529175,0.9160781502723694,0.2560166120529175,0.906374990940094,0.2907101809978485,0.9486500024795532,0.16255581378936768,32.0,synthetic-50-2-100K,20.0,None,None,simple-mlp,uniform,0.05,none,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,23.6,6.615867614746094,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-468
"
77,2021-04-06 04:01:51.959000+00:00,,meriadoc,LAB-483,2021-04-06 04:02:29.487000+00:00,synthetic-50-2-100K-uniform-[0.2],ygorcanalli,2021-04-06 04:02:23.496000+00:00,31.535,966121.0,idle,fix-hyperparameters,0.775390625,0.506672739982605,0.775390625,0.506672739982605,0.7613124847412109,0.555683970451355,0.9243999719619751,0.3214104175567627,32.0,synthetic-50-2-100K,20.0,None,None,simple-mlp,uniform,0.2,none,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,24.6,6.872718811035156,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-483
"
78,2021-04-06 05:00:56.099000+00:00,,meriadoc,LAB-523,2021-04-06 05:02:20.120000+00:00,synthetic-80-5-200K-uniform-[0.25],ygorcanalli,2021-04-06 05:02:18.791000+00:00,82.687,1926361.0,idle,fix-hyperparameters,0.5888749957084656,1.179413914680481,0.5888749957084656,1.179413914680481,0.660031259059906,1.0882991552352905,0.8647000193595886,0.6339440941810608,32.0,synthetic-80-5-200K,20.0,None,None,simple-mlp,uniform,0.25,none,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.9,8.257068634033203,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-523
"
79,2021-04-06 06:57:33.202000+00:00,,meriadoc,LAB-551,2021-04-06 07:01:19.623000+00:00,synthetic-100-5-500K-uniform-[0.15],ygorcanalli,2021-04-06 07:01:09.286000+00:00,216.075,4806846.0,idle,fix-hyperparameters,0.7965399622917175,0.7432349324226379,0.7965399622917175,0.7432349324226379,0.799037516117096,0.7349712252616882,0.9351000189781189,0.31459546089172363,32.0,synthetic-100-5-500K,20.0,"[array([[0.85  , 0.0375, 0.0375, 0.0375, 0.0375],
       [0.0375, 0.85  , 0.0375, 0.0375, 0.0375],
       [0.0375, 0.0375, 0.85  , 0.0375, 0.0375],
       [0.0375, 0.0375, 0.0375, 0.85  , 0.0375],
       [0.0375, 0.0375, 0.0375, 0.0375, 0.85  ]])]",None,simple-mlp,uniform,0.15,forward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,18.6,10.693099975585938,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-551
"
80,2021-04-06 06:02:19.753000+00:00,,meriadoc,LAB-537,2021-04-06 06:06:01.553000+00:00,synthetic-100-5-500K-uniform-[0],ygorcanalli,2021-04-06 06:05:55.928000+00:00,216.164,4806846.0,idle,fix-hyperparameters,0.9443842172622681,0.20186635851860046,0.9443842172622681,0.20186635851860046,0.9508125185966492,0.1865880787372589,0.948889970779419,0.18834657967090607,32.0,synthetic-100-5-500K,20.0,"[array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]",None,simple-mlp,uniform,0.0,backward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,19.0,10.161705017089844,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-537
"
81,2021-04-06 04:10:54.901000+00:00,,meriadoc,LAB-496,2021-04-06 04:11:31.736000+00:00,synthetic-50-2-100K-uniform-[0.3],ygorcanalli,2021-04-06 04:11:26.449000+00:00,31.546,966121.0,idle,fix-hyperparameters,0.7008906006813049,0.6062477231025696,0.7008906006813049,0.6062477231025696,0.6519374847412109,0.6440180540084839,0.8791000247001648,0.45545801520347595,32.0,synthetic-50-2-100K,20.0,"[array([[0.7, 0.3],
       [0.3, 0.7]])]",None,simple-mlp,uniform,0.3,forward,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,24.4,7.031131744384766,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-496
"
82,2021-04-06 07:33:05.668000+00:00,,meriadoc,LAB-560,2021-04-06 07:36:52.134000+00:00,synthetic-100-5-500K-uniform-[0.25],ygorcanalli,2021-04-06 07:36:41.823000+00:00,216.145,4806846.0,idle,fix-hyperparameters,0.6911209225654602,0.9114937782287598,0.6911209225654602,0.9114937782287598,0.6947125196456909,0.9085251688957214,0.9202799797058105,0.43757539987564087,32.0,synthetic-100-5-500K,20.0,None,None,simple-mlp,uniform,0.25,boot-hard,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,19.2,10.843048095703125,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-560
"
83,2021-04-06 04:08:51.059000+00:00,,meriadoc,LAB-493,2021-04-06 04:09:29.970000+00:00,synthetic-50-2-100K-uniform-[0.3],ygorcanalli,2021-04-06 04:09:22.545000+00:00,31.485,966121.0,idle,fix-hyperparameters,0.6918125152587891,0.5940729975700378,0.6918125152587891,0.5940729975700378,0.6394374966621399,0.6728007793426514,0.8481500148773193,0.4580253064632416,32.0,synthetic-50-2-100K,20.0,None,None,simple-mlp,uniform,0.3,none,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,24.3,7.009185791015625,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-493
"
84,2021-04-06 04:01:04.683000+00:00,,meriadoc,LAB-482,2021-04-06 04:01:43.691000+00:00,synthetic-50-2-100K-uniform-[0.15],ygorcanalli,2021-04-06 04:01:36.168000+00:00,31.483,966121.0,idle,fix-hyperparameters,0.8042812347412109,-0.11825558543205261,0.8042812347412109,-0.11825558543205261,0.7866874933242798,0.2560293972492218,0.9017999768257141,-1.2913726568222046,32.0,synthetic-50-2-100K,20.0,"[array([[0.85, 0.15],
       [0.15, 0.85]])]",None,simple-mlp,uniform,0.15,backward,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.3,6.7769622802734375,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-482
"
85,2021-04-06 04:29:12.153000+00:00,,meriadoc,LAB-502,2021-04-06 04:30:34.303000+00:00,synthetic-80-5-200K-uniform-[0],ygorcanalli,2021-04-06 04:30:24.595000+00:00,72.438,1926361.0,idle,fix-hyperparameters,0.781125009059906,0.591400682926178,0.781125009059906,0.591400682926178,0.8921250104904175,0.34704136848449707,0.8892499804496765,0.3478268086910248,32.0,synthetic-80-5-200K,20.0,"[array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]",None,simple-mlp,uniform,0.0,backward,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.8,7.988834381103516,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-502
"
86,2021-04-06 07:01:22.959000+00:00,,meriadoc,LAB-552,2021-04-06 07:05:07.137000+00:00,synthetic-100-5-500K-uniform-[0.15],ygorcanalli,2021-04-06 07:04:59.097000+00:00,216.129,4806846.0,idle,fix-hyperparameters,0.7809993028640747,0.24808233976364136,0.7809993028640747,0.24808233976364136,0.7861624956130981,0.25918078422546387,0.920199990272522,-1.188762903213501,32.0,synthetic-100-5-500K,20.0,"[array([[0.85  , 0.0375, 0.0375, 0.0375, 0.0375],
       [0.0375, 0.85  , 0.0375, 0.0375, 0.0375],
       [0.0375, 0.0375, 0.85  , 0.0375, 0.0375],
       [0.0375, 0.0375, 0.0375, 0.85  , 0.0375],
       [0.0375, 0.0375, 0.0375, 0.0375, 0.85  ]])]",None,simple-mlp,uniform,0.15,backward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,18.8,10.72210693359375,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-552
"
87,2021-04-06 03:59:34.317000+00:00,,meriadoc,LAB-480,2021-04-06 04:00:14.997000+00:00,synthetic-50-2-100K-uniform-[0.15],ygorcanalli,2021-04-06 04:00:05.809000+00:00,31.491,966121.0,idle,fix-hyperparameters,0.8215937614440918,0.3945535719394684,0.8215937614440918,0.3945535719394684,0.8109375238418579,0.43054109811782837,0.9391000270843506,0.20864446461200714,32.0,synthetic-50-2-100K,20.0,None,None,simple-mlp,uniform,0.15,boot-hard,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.1,6.7645111083984375,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-480
"
88,2021-04-06 05:47:03.116000+00:00,,meriadoc,LAB-533,2021-04-06 05:50:42.418000+00:00,synthetic-100-5-500K-uniform-[0],ygorcanalli,2021-04-06 05:50:39.325000+00:00,216.198,4806798.0,idle,fix-hyperparameters,0.9440842270851135,0.20292848348617554,0.9440842270851135,0.20292848348617554,0.9482874870300293,0.19031082093715668,0.9482499957084656,0.1924924999475479,32.0,synthetic-100-5-500K,20.0,None,None,simple-mlp,uniform,0.0,none,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,19.9,10.259109497070312,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-533
"
89,2021-04-06 06:53:39.965000+00:00,,meriadoc,LAB-550,2021-04-06 06:57:29.288000+00:00,synthetic-100-5-500K-uniform-[0.15],ygorcanalli,2021-04-06 06:57:26.325000+00:00,226.348,4806846.0,idle,fix-hyperparameters,0.7869243621826172,0.6917513012886047,0.7869243621826172,0.6917513012886047,0.7922750115394592,0.684020459651947,0.9282699823379517,0.31174588203430176,32.0,synthetic-100-5-500K,20.0,None,None,simple-mlp,uniform,0.15,boot-hard,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,18.6,10.510734558105469,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-550
"
90,2021-04-06 07:21:08.399000+00:00,,meriadoc,LAB-557,2021-04-06 07:24:53.051000+00:00,synthetic-100-5-500K-uniform-[0.2],ygorcanalli,2021-04-06 07:24:44.580000+00:00,216.169,4806846.0,idle,fix-hyperparameters,0.7273585200309753,0.2631540894508362,0.7273585200309753,0.2631540894508362,0.7325624823570251,0.31877997517585754,0.9111700057983398,-1.9453784227371216,32.0,synthetic-100-5-500K,20.0,"[array([[0.8 , 0.05, 0.05, 0.05, 0.05],
       [0.05, 0.8 , 0.05, 0.05, 0.05],
       [0.05, 0.05, 0.8 , 0.05, 0.05],
       [0.05, 0.05, 0.05, 0.8 , 0.05],
       [0.05, 0.05, 0.05, 0.05, 0.8 ]])]",None,simple-mlp,uniform,0.2,backward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,18.5,10.785587310791016,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-557
"
91,2021-04-06 04:54:48.815000+00:00,,meriadoc,LAB-519,2021-04-06 04:56:13.686000+00:00,synthetic-80-5-200K-uniform-[0.2],ygorcanalli,2021-04-06 04:56:11.523000+00:00,82.704,1926361.0,idle,fix-hyperparameters,0.6227421760559082,1.0993456840515137,0.6227421760559082,1.0993456840515137,0.698843777179718,0.9927169680595398,0.8608750104904175,0.5895649194717407,32.0,synthetic-80-5-200K,20.0,None,None,simple-mlp,uniform,0.2,boot-soft,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.9,8.268035888671875,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-519
"
92,2021-04-06 06:22:04.201000+00:00,,meriadoc,LAB-542,2021-04-06 06:25:48.540000+00:00,synthetic-100-5-500K-uniform-[0.05],ygorcanalli,2021-04-06 06:25:40.362000+00:00,216.15,4806846.0,idle,fix-hyperparameters,0.8866996169090271,0.23099285364151,0.8866996169090271,0.23099285364151,0.8919749855995178,0.2185279279947281,0.9390900135040283,-0.21192218363285065,32.0,synthetic-100-5-500K,20.0,"[array([[0.95  , 0.0125, 0.0125, 0.0125, 0.0125],
       [0.0125, 0.95  , 0.0125, 0.0125, 0.0125],
       [0.0125, 0.0125, 0.95  , 0.0125, 0.0125],
       [0.0125, 0.0125, 0.0125, 0.95  , 0.0125],
       [0.0125, 0.0125, 0.0125, 0.0125, 0.95  ]])]",None,simple-mlp,uniform,0.05,backward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,18.5,10.294811248779297,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-542
"
93,2021-04-06 05:58:27.673000+00:00,,meriadoc,LAB-536,2021-04-06 06:02:15.424000+00:00,synthetic-100-5-500K-uniform-[0],ygorcanalli,2021-04-06 06:02:14.255000+00:00,226.569,4806846.0,idle,fix-hyperparameters,0.9468467235565186,0.19442665576934814,0.9468467235565186,0.19442665576934814,0.952412486076355,0.177677184343338,0.952709972858429,0.18016687035560608,32.0,synthetic-100-5-500K,20.0,"[array([[1., 0., 0., 0., 0.],
       [0., 1., 0., 0., 0.],
       [0., 0., 1., 0., 0.],
       [0., 0., 0., 1., 0.],
       [0., 0., 0., 0., 1.]])]",None,simple-mlp,uniform,0.0,forward,_________________________________________________________________,0.004248038674119314,26.0,80.0,,2.0,5.0,100.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,20.1,10.048778533935547,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-536
"
94,2021-04-06 04:24:46.268000+00:00,,meriadoc,LAB-499,2021-04-06 04:26:11.213000+00:00,synthetic-80-5-200K-uniform-[0],ygorcanalli,2021-04-06 04:26:08.982000+00:00,82.71,1926361.0,idle,fix-hyperparameters,0.7792500257492065,0.5957134962081909,0.7792500257492065,0.5957134962081909,0.8916249871253967,0.3495798110961914,0.8903999924659729,0.3487373888492584,32.0,synthetic-80-5-200K,20.0,None,None,simple-mlp,uniform,0.0,boot-soft,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,21.4,7.839199066162109,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-499
"
95,2021-04-06 03:49:03.493000+00:00,,meriadoc,LAB-465,2021-04-06 03:49:41.789000+00:00,synthetic-50-2-100K-uniform-[0],ygorcanalli,2021-04-06 03:49:35.172000+00:00,31.678,966121.0,idle,fix-hyperparameters,0.9676250219345093,0.08471635729074478,0.9676250219345093,0.08471635729074478,0.9610000252723694,0.09571433067321777,0.9599499702453613,0.10596735775470734,32.0,synthetic-50-2-100K,20.0,None,None,simple-mlp,uniform,0.0,boot-hard,_________________________________________________________________,0.005073702428942628,82.0,84.0,13.0,3.0,2.0,50.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,24.2,6.5469207763671875,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-465
"
96,2021-04-06 04:23:19.860000+00:00,,meriadoc,LAB-498,2021-04-06 04:24:43.080000+00:00,synthetic-80-5-200K-uniform-[0],ygorcanalli,2021-04-06 04:24:42.664000+00:00,82.799,1926361.0,idle,fix-hyperparameters,0.7813515663146973,0.5923822522163391,0.7813515663146973,0.5923822522163391,0.8884687423706055,0.35133689641952515,0.8876749873161316,0.3508825898170471,32.0,synthetic-80-5-200K,20.0,None,None,simple-mlp,uniform,0.0,none,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,21.6,7.771697998046875,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-498
"
97,2021-04-06 04:41:15.541000+00:00,,meriadoc,LAB-510,2021-04-06 04:42:42.054000+00:00,synthetic-80-5-200K-uniform-[0.1],ygorcanalli,2021-04-06 04:42:38.320000+00:00,82.773,1926361.0,idle,fix-hyperparameters,0.7007265686988831,0.7910827994346619,0.7007265686988831,0.7910827994346619,0.793343722820282,0.6282114386558533,0.8761500120162964,0.38780343532562256,32.0,synthetic-80-5-200K,20.0,None,None,simple-mlp,uniform,0.1,boot-hard,_________________________________________________________________,0.17542437598233224,58.0,47.0,94.0,3.0,5.0,80.0,main.py,bfe1b5d7ea9186374971062d77ddd3a65ac0a65d,21.4,8.199512481689453,"https://ui.neptune.ai/ygorcanalli/LabelNoise/e/LAB-510
"
